Position (um),2H Intensity (a.u.),3H Intensity (a.u.),Wavenumber (cm^-1),2H Amplitude (a.u.),2H Phase (deg),3H Amplitude (a.u.),3H Phase (deg)
0,0,0,23021.698,0.0004495713,29.92699129,0.0001402628,166.0238549
0,0,0,23022.46094,0.0004250799,41.10007982,0.0001296314,-176.2390154
0,0,0,23023.22388,0.0003842545,51.0954233,0.0001120268,-160.5323759
0,0,0,23023.98682,0.0003350393,59.79959789,9.210710937E-05,-148.2095277
0,0,0,23024.74976,0.0002814645,67.47103754,7.476762231E-05,-140.2715645
0,0,0,23025.5127,0.0002235649,74.00042613,6.31808467E-05,-135.9076971
0,0,0,23026.27563,0.0001622793,77.44892688,5.712173637E-05,-131.9824509
0,0,0,23027.03857,0.0001068228,71.29188804,5.41562132E-05,-125.8889763
0,0,0,23027.80151,8.05862295E-05,47.55257571,5.266791202E-05,-117.1686167
0,0,0,23028.56445,8.853325901E-05,28.96998374,0.000052692,-105.7575262
0,0,0,23029.32739,9.175116466E-05,27.31389361,5.470592304E-05,-90.85916104
0,0,0,23030.09033,6.732080639E-05,27.16880245,5.86478009E-05,-71.82157923
0,0,0,23030.85327,3.559490659E-05,-25.96464678,6.391568373E-05,-49.17997875
0,0,0,23031.61621,0.0001024966,-70.92581796,6.95532005E-05,-24.45643993
0,0,0,23032.37915,0.00020379,-63.67152845,0.000074236,0.6546770534
0,0,0,23033.14209,0.0003027381,-49.34070291,7.648887222E-05,24.81783072
0,0,0,23033.90503,0.0003811454,-33.54418106,7.527867622E-05,47.14235038
0,0,0,23034.66797,0.0004276821,-17.93783432,7.05545123E-05,67.14639992
0,0,0,23035.43091,0.0004392729,-3.393518677,6.316781763E-05,84.96460531
0,0,0,23036.19385,0.0004204188,9.544081665,5.389613597E-05,101.9019467
0,0,0,23036.95679,0.0003794041,20.6516804,4.220989197E-05,121.1409706
0,0,0,23037.71973,0.0003227659,29.96290178,2.677006184E-05,151.1098184
0,0,0,23038.48267,0.0002521207,36.99916229,1.601480824E-05,-124.6257518
0,0,0,23039.24561,0.0001687974,37.57384299,3.96218653E-05,-49.73498657
0,0,0,23040.00854,0.000101032,10.05568172,7.679461426E-05,-16.57724518
0,0,0,23040.77148,0.0001479099,-33.57677558,0.0001157495,10.05774185
0,0,0,23041.53442,0.0002597713,-35.88655344,0.0001491856,35.0192139
0,0,0,23042.29736,0.0003635142,-24.67214294,0.0001704583,59.13737987
0,0,0,23043.0603,0.000430648,-9.531890402,0.000174914,82.2932783
0,0,0,23043.82324,0.0004464673,6.489371357,0.0001614246,103.7561046
0,0,0,23044.58618,0.000409821,21.30365525,0.0001336267,121.7828538
0,0,0,23045.34912,0.0003360589,32.06593494,0.0001011109,132.611883
0,0,0,23046.11206,0.0002596498,34.3608793,8.001572618E-05,132.2696648
0,0,0,23046.875,0.0002253529,28.18635743,8.100213795E-05,131.3779551
0,0,0,23047.63794,0.0002349192,27.97078166,9.073884553E-05,145.686469
0,0,0,23048.40088,0.0002375991,42.03225507,0.000095567,175.6986105
0,0,0,23049.16382,0.0002033399,71.642392,0.0001006718,-139.9669526
0,0,0,23049.92676,0.0001671117,128.2115855,0.0001256421,-89.36413424
0,0,0,23050.6897,0.0002441204,-165.0405023,0.0001773436,-45.85965885
0,0,0,23051.45264,0.0004175434,-124.2292586,0.000242602,-10.89955701
0,0,0,23052.21558,0.0006096094,-95.60769805,0.0003054345,18.82272864
0,0,0,23052.97852,0.0007764114,-71.73649934,0.0003532383,45.34969667
0,0,0,23053.74146,0.0008910632,-50.56877458,0.0003778768,69.53448014
0,0,0,23054.50439,0.0009411125,-31.62167739,0.000376308,91.57271707
0,0,0,23055.26733,0.0009286937,-14.97910424,0.0003506922,111.2264564
0,0,0,23056.03027,0.0008684379,-0.9664723481,0.0003078077,127.8578999
0,0,0,23056.79321,0.0007824263,10.07179975,0.0002579124,140.4219567
0,0,0,23057.55615,0.0006928735,18.05677552,0.0002130771,147.8068498
0,0,0,23058.31909,0.0006147926,23.4288348,0.0001838478,150.3629168
0,0,0,23059.08203,0.0005527628,27.05140907,0.0001729635,151.6786866
0,0,0,23059.84497,0.0005042365,29.76790061,0.0001725808,156.0517675
0,0,0,23060.60791,0.0004649904,32.20257304,0.0001714025,164.8124548
0,0,0,23061.37085,0.0004301795,34.94097628,0.0001613141,177.337842
0,0,0,23062.13379,0.0003920009,38.40702383,0.0001381215,-167.0567239
0,0,0,23062.89673,0.0003405884,42.08754435,0.0001006441,-148.24289
0,0,0,23063.65967,0.0002712225,43.12203992,5.061485649E-05,-122.2438013
0,0,0,23064.42261,0.0001997727,33.14790953,1.800973738E-05,13.03314294
0,0,0,23065.18555,0.0001900861,5.378584078,7.797445069E-05,72.21353004
0,0,0,23065.94849,0.0002785308,-9.786729111,0.0001399775,98.00795078
0,0,0,23066.71143,0.0004007084,-5.848119292,0.0001933863,121.6271107
0,0,0,23067.47437,0.0005093759,6.530430523,0.0002327023,145.0386571
0,0,0,23068.2373,0.0005810553,22.8915181,0.0002549697,168.6738924
0,0,0,23069.00024,0.000604837,41.71007484,0.0002601619,-167.2885819
0,0,0,23069.76318,0.0005802874,62.65094532,0.000251068,-142.6977512
0,0,0,23070.52612,0.0005168198,86.1964709,0.0002326135,-117.3804222
0,0,0,23071.28906,0.000433355,113.7759578,0.0002107718,-91.1903605
0,0,0,23072.052,0.0003588125,147.5885657,0.0001912695,-64.18928146
0,0,0,23072.81494,0.0003279737,-172.7214459,0.0001782906,-36.90652935
0,0,0,23073.57788,0.0003558196,-134.8044719,0.0001735359,-10.34882296
0,0,0,23074.34082,0.0004213994,-104.9489176,0.0001761957,14.50912282
0,0,0,23075.10376,0.0004990541,-82.19182623,0.0001838921,37.27776694
0,0,0,23075.8667,0.0005760074,-63.83158809,0.0001937918,58.16055011
0,0,0,23076.62964,0.0006473244,-47.82607251,0.0002032661,77.62557073
0,0,0,23077.39258,0.0007091116,-32.78961132,0.0002101118,96.16018603
0,0,0,23078.15552,0.0007550326,-17.82955268,0.0002125268,114.1860435
0,0,0,23078.91846,0.000776303,-2.464617255,0.0002090122,132.0380965
0,0,0,23079.6814,0.0007641553,13.45724898,0.0001983939,149.937759
0,0,0,23080.44434,0.0007131478,29.84782053,0.0001800922,167.9451105
0,0,0,23081.20728,0.0006238475,46.43782694,0.0001545809,-174.1122844
0,0,0,23081.97021,0.0005039546,62.77377976,0.0001238092,-156.7692899
0,0,0,23082.73315,0.0003674874,78.10587274,9.134825121E-05,-141.2109983
0,0,0,23083.49609,0.0002321228,90.9915209,6.214954994E-05,-129.7809755
0,0,0,23084.25903,0.00011532,97.51582577,4.162359604E-05,-125.2548236
0,0,0,23085.02197,3.3862915E-05,71.68755602,3.201554699E-05,-122.5503813
0,0,0,23085.78491,4.618607312E-05,-24.39313661,2.842623151E-05,-105.4074631
0,0,0,23086.54785,9.123137912E-05,-40.21070414,2.803062325E-05,-66.29286341
0,0,0,23087.31079,0.0001429308,-42.95052778,0.000035443,-18.17018935
0,0,0,23088.07373,0.0002007093,-37.92392842,4.947659622E-05,20.61824766
0,0,0,23088.83667,0.0002504454,-27.59776798,6.248858423E-05,50.31273294
0,0,0,23089.59961,0.0002749162,-14.70349052,6.802271863E-05,73.77146483
0,0,0,23090.36255,0.0002625886,-1.949408167,6.336718553E-05,89.85458172
0,0,0,23091.12549,0.0002141023,6.390034696,5.336709031E-05,91.56071624
0,0,0,23091.88843,0.0001543081,-0.3611298861,5.741125558E-05,76.29441443
0,0,0,23092.65137,0.0001558949,-27.88742933,8.744523177E-05,72.46689419
0,0,0,23093.41431,0.0002380253,-37.06308935,0.0001283924,84.4232716
0,0,0,23094.17725,0.0003305828,-28.53519499,0.0001663731,103.1450405
0,0,0,23094.94019,0.0003944131,-13.92062905,0.0001926049,124.5568225
0,0,0,23095.70312,0.0004132731,2.367379327,0.0002018357,146.8908648
0,0,0,23096.46606,0.0003849756,17.94082949,0.0001923464,169.0012739
0,0,0,23097.229,0.000320487,30.07793715,0.0001660933,-170.4697586
0,0,0,23097.99194,0.0002461103,33.94776718,0.0001289007,-154.173483
0,0,0,23098.75488,0.000207371,25.22678344,9.220519711E-05,-148.3654057
0,0,0,23099.51782,0.0002347559,17.12034034,7.773654856E-05,-159.3013987
0,0,0,23100.28076,0.0002937142,22.82503566,9.817131346E-05,-165.8837693
0,0,0,23101.0437,0.0003458514,38.33917494,0.000133385,-155.6755787
0,0,0,23101.80664,0.0003780834,59.51010011,0.0001681453,-137.0555887
0,0,0,23102.56958,0.000392836,84.61345483,0.0001978016,-115.1206336
0,0,0,23103.33252,0.0004006664,112.7117225,0.0002216197,-92.08738418
0,0,0,23104.09546,0.0004138513,142.4795497,0.000240111,-69.07312122
0,0,0,23104.8584,0.0004392361,171.9370027,0.0002539278,-46.70317802
0,0,0,23105.62134,0.0004742777,-160.717002,0.0002633612,-25.32200638
0,0,0,23106.38428,0.0005096941,-136.3635407,0.0002682002,-5.113023009
0,0,0,23107.14722,0.0005353318,-115.1869876,0.0002679026,13.78773809
0,0,0,23107.91016,0.0005449748,-97.22906174,0.0002620758,31.18605458
0,0,0,23108.6731,0.0005393205,-82.65564844,0.000251177,46.76949446
0,0,0,23109.43604,0.0005269625,-71.58755972,0.0002371489,60.15590651
0,0,0,23110.19897,0.0005214824,-63.4864376,0.0002234673,71.14231558
0,0,0,23110.96191,0.0005328285,-56.65131287,0.0002139478,80.14951226
0,0,0,23111.72485,0.0005582314,-48.97340684,0.0002103396,88.420271
0,0,0,23112.48779,0.0005830721,-39.36382716,0.0002106185,97.37814587
0,0,0,23113.25073,0.0005902759,-28.01141402,0.0002100776,107.6906506
0,0,0,23114.01367,0.0005682489,-15.7681185,0.0002041417,119.076075
0,0,0,23114.77661,0.0005139181,-3.749807293,0.0001904506,130.6613558
0,0,0,23115.53955,0.000432583,6.593419726,0.0001694984,141.2482583
0,0,0,23116.30249,0.0003368756,12.88581423,0.0001443423,149.3332597
0,0,0,23117.06543,0.0002481583,10.52002742,0.0001199936,153.1078016
0,0,0,23117.82837,0.0002029886,-5.415770506,0.0001027066,151.2546147
0,0,0,23118.59131,0.0002310357,-22.75681572,9.800743062E-05,145.6920845
0,0,0,23119.35425,0.000304294,-26.47385095,0.0001065615,142.3000024
0,0,0,23120.11719,0.0003848761,-20.13280756,0.0001235963,145.0233272
0,0,0,23120.88013,0.0004521193,-8.309126138,0.0001431371,153.8343454
0,0,0,23121.64307,0.0004932325,6.889610854,0.0001601311,167.5332728
0,0,0,23122.40601,0.0004999326,24.49115019,0.0001706641,-174.8491486
0,0,0,23123.16895,0.0004693558,43.99836656,0.000172363,-153.8849597
0,0,0,23123.93188,0.000405357,65.17166129,0.0001650055,-129.82064
0,0,0,23124.69482,0.0003185471,87.98429291,0.0001508096,-102.7111921
0,0,0,23125.45776,0.0002245843,112.6384485,0.0001339449,-72.76750662
0,0,0,23126.2207,0.0001408735,139.3826229,0.00011893,-41.11107804
0,0,0,23126.98364,8.203972244E-05,166.4365338,0.0001083275,-10.48453516
0,0,0,23127.74658,5.664094531E-05,-177.3417326,0.0001021209,15.43357334
0,0,0,23128.50952,7.294925592E-05,-173.4414966,0.0001006831,34.10647198
0,0,0,23129.27246,0.0001280921,-159.3370155,0.0001075482,46.4564239
0,0,0,23130.0354,0.0002054798,-138.9294082,0.0001259219,57.36345287
0,0,0,23130.79834,0.0002869407,-117.2881977,0.0001528453,70.97709901
0,0,0,23131.56128,0.000354582,-96.0255774,0.0001803715,87.77084593
0,0,0,23132.32422,0.0003939584,-75.89665435,0.0001999556,106.5480432
0,0,0,23133.08716,0.0003974473,-57.69198087,0.0002050403,125.973681
0,0,0,23133.8501,0.0003668863,-42.70531505,0.0001924066,144.6629423
0,0,0,23134.61304,0.0003158253,-33.200808,0.0001632511,160.5495734
0,0,0,23135.37598,0.0002714788,-31.86812202,0.0001250413,169.2842926
0,0,0,23136.13892,0.0002661184,-36.35358222,9.682334205E-05,162.9549914
0,0,0,23136.90186,0.0003031416,-36.85055653,0.0001056281,148.4960661
0,0,0,23137.66479,0.0003531603,-29.42165056,0.0001429927,148.8575226
0,0,0,23138.42773,0.0003891677,-16.38160262,0.0001822923,160.9050265
0,0,0,23139.19067,0.0003973227,-0.0113447229,0.0002100783,177.798681
0,0,0,23139.95361,0.0003737127,18.51697145,0.0002214246,-163.6259444
0,0,0,23140.71655,0.0003213812,38.77760899,0.0002162039,-145.0494256
0,0,0,23141.47949,0.0002484774,60.87578587,0.0001977976,-127.8143308
0,0,0,23142.24243,0.0001667519,85.56273641,0.0001724084,-113.4068967
0,0,0,23143.00537,8.983938329E-05,115.1032166,0.0001484524,-103.3370486
0,0,0,23143.76831,3.085412749E-05,158.6658508,0.0001348228,-97.55412082
0,0,0,23144.53125,1.010387952E-05,-37.27416301,0.0001359567,-92.38080941
0,0,0,23145.29419,3.78354511E-05,58.3558778,0.0001481443,-83.51341502
0,0,0,23146.05713,9.462663969E-05,110.9403836,0.0001642427,-70.24798416
0,0,0,23146.82007,0.0001856488,146.135391,0.0001792049,-54.10086524
0,0,0,23147.58301,0.0002998167,173.7817127,0.0001909671,-36.73227943
0,0,0,23148.34595,0.000420707,-162.4245536,0.0001996482,-19.38582749
0,0,0,23149.10889,0.0005314378,-141.2367729,0.0002068371,-2.827338089
0,0,0,23149.87183,0.0006190237,-122.3261695,0.0002149195,12.72560624
0,0,0,23150.63477,0.000678129,-105.7231606,0.0002260408,27.64747713
0,0,0,23151.39771,0.0007126906,-91.48009985,0.0002407698,42.70843545
0,0,0,23152.16064,0.0007334665,-79.32657731,0.0002572356,58.64204189
0,0,0,23152.92358,0.0007506983,-68.44121987,0.0002714026,75.81800602
0,0,0,23153.68652,0.0007655638,-57.69630023,0.000278221,94.22617362
0,0,0,23154.44946,0.0007679649,-46.31568222,0.0002729716,113.6236037
0,0,0,23155.2124,0.0007431523,-34.31419715,0.0002524032,133.6463348
0,0,0,23155.97534,0.0006815005,-22.50993745,0.0002155553,153.7976657
0,0,0,23156.73828,0.0005858907,-12.51232025,0.0001642516,173.1938633
0,0,0,23157.50122,0.0004757238,-6.905146325,0.0001034242,-170.7164171
0,0,0,23158.26416,0.0003867583,-8.503525491,4.381371759E-05,-173.3074062
0,0,0,23159.0271,0.0003529279,-15.28749778,4.108144951E-05,114.3826412
0,0,0,23159.79004,0.0003635282,-18.90125911,8.489405824E-05,111.5753391
0,0,0,23160.55298,0.000372979,-16.85606142,0.0001155696,127.1104022
0,0,0,23161.31592,0.0003534773,-13.40116192,0.0001248517,145.0244494
0,0,0,23162.07886,0.0003136775,-14.57845603,0.0001121526,161.1877169
0,0,0,23162.8418,0.0002995662,-23.84649916,8.34125161E-05,169.5879421
0,0,0,23163.60474,0.0003519115,-31.61055237,5.934484445E-05,154.5482773
0,0,0,23164.36768,0.0004411295,-28.42701361,7.691587615E-05,130.1667532
0,0,0,23165.13062,0.0005118258,-16.90691352,0.0001178552,133.6243435
0,0,0,23165.89355,0.0005259367,-0.8881043149,0.0001517355,149.8580904
0,0,0,23166.65649,0.0004649571,17.51032506,0.0001653553,170.808759
0,0,0,23167.41943,0.0003276832,37.15782484,0.0001527395,-165.7662263
0,0,0,23168.18237,0.0001278936,57.13520987,0.000113123,-139.8403105
0,0,0,23168.94531,0.0001094724,-100.6627718,5.125344751E-05,-104.8812042
0,0,0,23169.70825,0.0003535754,-80.62452689,3.606329084E-05,50.38652837
0,0,0,23170.47119,0.0005741224,-60.48368996,0.0001190732,94.81304169
0,0,0,23171.23413,0.0007473345,-40.9774861,0.0002008621,121.9124077
0,0,0,23171.99707,0.0008608405,-22.51910914,0.0002700065,146.3394231
0,0,0,23172.76001,0.0009163045,-5.515706213,0.0003201463,169.2772268
0,0,0,23173.52295,0.0009288827,9.731147861,0.0003491868,-169.2488239
0,0,0,23174.28589,0.0009223062,23.31067767,0.0003595994,-149.4860056
0,0,0,23175.04883,0.0009190203,36.0324609,0.0003578334,-131.6569705
0,0,0,23175.81177,0.0009291044,49.31767564,0.0003523779,-115.6303979
0,0,0,23176.57471,0.0009468536,64.46011845,0.0003503416,-100.6350593
0,0,0,23177.33765,0.0009582418,82.00757342,0.0003539378,-85.4440524
0,0,0,23178.10059,0.000950981,101.7939617,0.0003597086,-69.08647978
0,0,0,23178.86353,0.0009194194,123.2377696,0.0003611849,-51.35875617
0,0,0,23179.62646,0.0008640276,145.5131084,0.0003523576,-32.7575619
0,0,0,23180.3894,0.0007886528,167.5618658,0.0003298853,-14.23395809
0,0,0,23181.15234,0.0006986394,-171.9775904,0.0002941446,2.864172265
0,0,0,23181.91528,0.0006018219,-154.8920153,0.0002499941,16.60760317
0,0,0,23182.67822,0.0005127433,-143.4097082,0.000207802,24.40766975
0,0,0,23183.44116,0.0004566507,-139.0812948,0.0001830066,24.87152251
0,0,0,23184.2041,0.0004595738,-139.3062056,0.0001863685,22.53616338
0,0,0,23184.96704,0.0005202378,-137.9282565,0.0002105427,24.12074614
0,0,0,23185.72998,0.0006107023,-132.5302538,0.0002402464,30.12315073
0,0,0,23186.49292,0.0007050383,-124.4984321,0.0002672687,38.0166921
0,0,0,23187.25586,0.0007906849,-115.5390456,0.0002920305,46.03241287
0,0,0,23188.0188,0.0008658839,-106.6096999,0.0003192967,53.9051448
0,0,0,23188.78174,0.0009339114,-97.97115343,0.0003520733,62.46466653
0,0,0,23189.54468,0.0009970145,-89.45517501,0.0003873059,72.57835
0,0,0,23190.30762,0.0010524503,-80.79496388,0.000416669,84.37984444
0,0,0,23191.07056,0.0010925179,-71.89456785,0.0004307465,97.30025979
0,0,0,23191.8335,0.0011079387,-62.93941473,0.0004230927,110.3678865
0,0,0,23192.59644,0.0010923249,-54.38858942,0.0003928564,122.3127105
0,0,0,23193.35937,0.0010461423,-46.94231903,0.0003462409,131.4560743
0,0,0,23194.12231,0.0009798429,-41.4870479,0.0002971797,135.744262
0,0,0,23194.88525,0.0009155848,-38.81914913,0.0002654574,134.2229207
0,0,0,23195.64819,0.000883537,-38.79433667,0.0002654086,130.3756253
0,0,0,23196.41113,0.0009059192,-39.4038679,0.0002909036,129.9246707
0,0,0,23197.17407,0.0009768857,-37.8405905,0.0003233516,134.3351819
0,0,0,23197.93701,0.0010639795,-32.80085002,0.0003483227,142.0300027
0,0,0,23198.69995,0.0011278836,-24.71020529,0.0003590042,151.3429602
0,0,0,23199.46289,0.0011373638,-14.68129221,0.000353634,161.1485679
0,0,0,23200.22583,0.0010756909,-3.992635598,0.00033316,170.6346065
0,0,0,23200.98877,0.0009438409,5.797721987,0.0003003105,178.9647012
0,0,0,23201.75171,0.0007636471,12.25904759,0.0002599992,-175.0299506
0,0,0,23202.51465,0.000583961,11.15130178,0.0002203426,-172.8926666
0,0,0,23203.27759,0.0004849114,-0.9981525636,0.0001921407,-175.421942
0,0,0,23204.04053,0.0005146252,-14.31722794,0.0001826023,179.8935776
0,0,0,23204.80347,0.0006039873,-17.58283296,0.0001866657,177.6355938
0,0,0,23205.56641,0.0006707621,-13.8946602,0.0001915667,179.0223593
0,0,0,23206.32935,0.0006844341,-8.341584248,0.0001890437,-178.1905494
0,0,0,23207.09229,0.0006543824,-4.412514224,0.0001808384,-177.0328411
0,0,0,23207.85522,0.0006164481,-4.044730455,0.0001778217,-178.8318377
0,0,0,23208.61816,0.0006104644,-6.028912957,0.0001906823,179.6359722
0,0,0,23209.3811,0.0006433289,-6.151220644,0.0002164928,-176.6943272
0,0,0,23210.14404,0.0006816863,-1.949613983,0.00024117,-166.7398901
0,0,0,23210.90698,0.0006855102,5.75138247,0.0002512929,-151.8944003
0,0,0,23211.66992,0.0006324513,14.86702727,0.0002395591,-133.4380294
0,0,0,23212.43286,0.0005229622,22.72093979,0.0002056066,-111.7712428
0,0,0,23213.1958,0.000381099,24.56285714,0.0001555397,-85.89411749
0,0,0,23213.95874,0.0002657098,10.29626457,0.0001016914,-51.3842303
0,0,0,23214.72168,0.0002683892,-17.33104705,6.572040396E-05,3.081557433
0,0,0,23215.48462,0.0003596544,-28.01861014,6.819186738E-05,64.68570854
0,0,0,23216.24756,0.0004434168,-25.39019104,8.337977865E-05,102.1181037
0,0,0,23217.0105,0.0004805409,-18.31857319,8.757911493E-05,123.4890882
0,0,0,23217.77344,0.0004626326,-10.76931566,7.963329392E-05,133.0283533
0,0,0,23218.53638,0.0003960257,-5.498226979,7.016076742E-05,129.102367
0,0,0,23219.29932,0.0002988569,-6.962055241,7.274862985E-05,116.8704297
0,0,0,23220.06226,0.000214263,-25.87853934,8.644882983E-05,109.0029824
0,0,0,23220.8252,0.0002337385,-61.42424827,0.0001011886,105.4677181
0,0,0,23221.58813,0.0003636861,-78.06916071,0.0001160879,101.0150047
0,0,0,23222.35107,0.0005324883,-79.73865754,0.0001412515,95.30991761
0,0,0,23223.11401,0.0007083856,-75.83854806,0.0001856624,93.17801764
0,0,0,23223.87695,0.0008777015,-69.71772686,0.0002460637,97.02795872
0,0,0,23224.63989,0.0010320003,-62.66160143,0.0003113225,105.3771776
0,0,0,23225.40283,0.0011656012,-55.28665711,0.0003697643,116.0942519
0,0,0,23226.16577,0.0012755949,-47.9580372,0.0004128367,127.5412059
0,0,0,23226.92871,0.0013624779,-40.91451084,0.0004370917,138.5074591
0,0,0,23227.69165,0.0014304577,-34.27630756,0.000445216,148.0914222
0,0,0,23228.45459,0.0014863309,-27.99818894,0.0004454583,155.8328421
0,0,0,23229.21753,0.0015361357,-21.83527575,0.0004482056,162.0765656
0,0,0,23229.98047,0.0015804281,-15.40460984,0.0004597396,168.0736646
0,0,0,23230.74341,0.0016111748,-8.360982065,0.0004774276,175.2521294
0,0,0,23231.50635,0.0016132031,-0.5891334776,0.0004913249,-175.7108307
0,0,0,23232.26929,0.0015701748,7.694787253,0.0004901843,-165.0276842
0,0,0,23233.03223,0.0014723225,15.92587438,0.0004665364,-153.431106
0,0,0,23233.79517,0.0013230401,23.17823247,0.0004190237,-141.9320089
0,0,0,23234.55811,0.0011426959,28.13830521,0.0003527574,-131.8728938
0,0,0,23235.32104,0.0009683059,29.29905423,0.0002786546,-125.2218163
0,0,0,23236.08398,0.0008440871,26.1036453,0.0002122526,-124.7440076
0,0,0,23236.84692,0.0007946473,20.85237221,0.0001701257,-131.9819904
0,0,0,23237.60986,0.0008006815,17.3492946,0.0001575482,-141.9345034
0,0,0,23238.3728,0.0008201765,16.90025405,0.0001602336,-147.7313561
0,0,0,23239.13574,0.0008251324,18.42265791,0.0001627846,-149.6048744
0,0,0,23239.89868,0.0008097021,20.55181622,0.000161556,-150.5174854
0,0,0,23240.66162,0.0007791791,22.56812369,0.0001602249,-151.8037182
0,0,0,23241.42456,0.0007372602,24.29023281,0.0001616204,-152.6361792
0,0,0,23242.1875,0.0006822503,25.36760735,0.0001634793,-151.9117421
0,0,0,23242.95044,0.0006156565,24.54761301,0.0001614688,-150.1165894
0,0,0,23243.71338,0.0005561474,19.89002122,0.0001548061,-149.0930281
0,0,0,23244.47632,0.0005406786,11.59064157,0.0001486783,-150.3698497
0,0,0,23245.23926,0.0005884461,4.917673104,0.000150392,-152.6946024
0,0,0,23246.0022,0.0006677511,4.235642638,0.0001602976,-152.2341167
0,0,0,23246.76514,0.0007271386,8.593897391,0.0001694312,-147.0508251
0,0,0,23247.52808,0.0007321789,15.02762578,0.000167223,-138.3475323
0,0,0,23248.29102,0.000678075,20.28865217,0.0001480512,-128.8658654
0,0,0,23249.05396,0.0005955838,20.76370016,0.0001142859,-123.336297
0,0,0,23249.81689,0.000548819,14.71573129,8.118989473E-05,-132.1709239
0,0,0,23250.57983,0.0005851328,8.431976863,8.143059371E-05,-156.4634516
0,0,0,23251.34277,0.0006675807,9.659889118,0.0001135102,-162.2695266
0,0,0,23252.10571,0.0007221513,18.05295453,0.0001433798,-151.1081206
0,0,0,23252.86865,0.0006989771,30.66086129,0.0001542567,-132.0594803
0,0,0,23253.63159,0.0005805021,45.25103964,0.000141752,-107.3159608
0,0,0,23254.39453,0.0003760153,59.78855394,0.0001108561,-74.21313263
0,0,0,23255.15747,0.0001168707,64.46559933,8.101886665E-05,-22.69389653
0,0,0,23255.92041,0.0001739337,-69.1845846,8.931557816E-05,42.84695951
0,0,0,23256.68335,0.0004316335,-59.91041758,0.0001298547,87.76735539
0,0,0,23257.44629,0.0006371253,-46.13951952,0.000169418,117.3857438
0,0,0,23258.20923,0.0007718903,-32.98576906,0.000193489,139.8405065
0,0,0,23258.97217,0.0008371934,-21.63609456,0.0001991977,157.2397766
0,0,0,23259.73511,0.000851633,-12.71332075,0.0001918426,169.4529516
0,0,0,23260.49805,0.0008434757,-6.204096499,0.0001832368,176.3186002
0,0,0,23261.26099,0.0008365138,-1.106001653,0.0001856304,-179.6011669
0,0,0,23262.02393,0.0008359476,4.254928945,0.0002006858,-173.1742998
0,0,0,23262.78687,0.0008269813,11.14878488,0.0002179934,-161.501662
0,0,0,23263.5498,0.0007870385,19.82981616,0.0002252764,-144.6890497
0,0,0,23264.31274,0.0006986782,29.72892407,0.0002153369,-123.2883666
0,0,0,23265.07568,0.0005561903,39.541052,0.0001879009,-96.79992306
0,0,0,23265.83862,0.0003689395,45.79588444,0.0001505984,-62.72155481
0,0,0,23266.60156,0.000179416,30.74362814,0.0001209647,-16.8202224
0,0,0,23267.3645,0.0001961948,-33.4216998,0.0001198051,36.38779191
0,0,0,23268.12744,0.0003830002,-42.20242252,0.000141388,81.14609293
0,0,0,23268.89038,0.0005450511,-32.67799489,0.0001611365,115.6174916
0,0,0,23269.65332,0.00063801,-19.07661823,0.0001638298,144.277284
0,0,0,23270.41626,0.0006456842,-4.51391198,0.0001449644,169.6339098
0,0,0,23271.1792,0.0005698053,9.309303185,0.0001074302,-167.5676035
0,0,0,23271.94214,0.0004302456,19.96490709,5.929891152E-05,-148.5514148
0,0,0,23272.70508,0.0002673875,20.72162437,1.282869949E-05,-156.3248382
0,0,0,23273.46802,0.0001648451,-7.965410995,2.831812707E-05,91.97146104
0,0,0,23274.23096,0.0002062758,-41.61837407,4.774852172E-05,98.12491905
0,0,0,23274.9939,0.0002716094,-47.95938377,4.99153261E-05,98.31910311
0,0,0,23275.75684,0.0002923823,-49.0839822,5.154181056E-05,78.87700908
0,0,0,23276.51978,0.0002841789,-56.41631684,7.859558857E-05,61.13978639
0,0,0,23277.28271,0.0003062322,-71.52948577,0.0001228123,61.62346721
0,0,0,23278.04565,0.0003936802,-82.46430246,0.0001660541,69.45120474
0,0,0,23278.80859,0.0005127135,-84.59845072,0.0001986138,78.04813356
0,0,0,23279.57153,0.000624108,-82.4767256,0.0002203899,84.25358605
0,0,0,23280.33447,0.0007165976,-79.81835735,0.0002414028,87.07724743
0,0,0,23281.09741,0.00080414,-78.00535637,0.0002753341,88.53201046
0,0,0,23281.86035,0.0009081328,-76.37599036,0.0003258561,92.04254638
0,0,0,23282.62329,0.0010332586,-73.4609371,0.0003824054,98.86648984
0,0,0,23283.38623,0.0011599004,-68.63840038,0.0004295072,107.9936288
0,0,0,23284.14917,0.0012589711,-62.48032197,0.0004559705,117.7658212
0,0,0,23284.91211,0.0013109163,-56.1387112,0.0004593368,126.6054738
0,0,0,23285.67505,0.001316486,-50.80057405,0.0004467645,133.2586014
0,0,0,23286.43799,0.0012968325,-47.28405064,0.0004318931,137.2562876
0,0,0,23287.20093,0.0012822044,-45.60476891,0.0004266601,139.4775886
0,0,0,23287.96387,0.0012929255,-44.86295069,0.0004325433,141.623337
0,0,0,23288.72681,0.0013277143,-43.95291786,0.0004413338,144.5933566
0,0,0,23289.48975,0.0013719569,-42.42227658,0.0004450897,147.9015937
0,0,0,23290.25269,0.001414724,-40.45975434,0.0004440007,150.5205119
0,0,0,23291.01562,0.0014555983,-38.31299593,0.0004460812,152.0278818
