89.8	0.000102985	1.49E-05
90	0.000102517	1.47E-05
90.2	0.000101962	1.44E-05
90.4	0.000101815	1.45E-05
90.6	0.000101956	1.49E-05
90.8	0.000102141	1.51E-05
91	0.0001022	1.52E-05
91.2	0.000102352	1.56E-05
91.4	0.000102644	1.61E-05
91.6	0.000102991	1.58E-05
91.8	0.000102956	1.55E-05
92	0.000102618	0.000015742
92.2	0.000102417	1.56E-05
92.4	0.000102425	1.50E-05
92.6	0.000102502	1.43E-05
92.8	0.000102197	1.40E-05
93	0.000101978	1.40E-05
93.2	0.000102027	1.45E-05
93.4	0.000101651	1.48E-05
93.6	0.000100845	1.51E-05
93.8	0.000100448	1.51E-05
94	0.000100685	1.50E-05
94.2	0.000101386	1.49E-05
94.4	0.000101465	1.52E-05
94.6	0.000101216	1.59E-05
94.8	0.000100713	0.000016369
95	0.00010027	1.63E-05
95.2	0.000100334	1.61E-05
95.4	0.000100689	1.55E-05
95.6	0.00010115	1.50E-05
95.8	0.000101446	1.50E-05
96	0.0001012	1.51E-05
96.2	0.000100352	1.45E-05
96.4	9.97E-05	1.44E-05
96.6	0.000100085	1.49E-05
96.8	0.000101159	1.52E-05
97	0.000101833	1.52E-05
97.2	0.000101817	0.00001494
97.4	0.00010113	1.51E-05
97.6	0.000100568	1.51E-05
97.8	0.000100629	1.50E-05
98	0.000100661	1.45E-05
98.2	0.000100511	1.44E-05
98.4	0.000100372	1.43E-05
98.6	0.000100603	1.45E-05
98.8	0.000100884	1.47E-05
99	0.000101005	1.50E-05
99.2	0.00010146	1.49E-05
99.4	0.000102151	1.46E-05
99.6	0.000102364	1.46E-05
99.8	0.000101849	0.000014982
100	0.000101397	1.54E-05
100.2	0.000101469	1.53E-05
100.4	0.000101477	1.54E-05
100.6	0.000101262	1.54E-05
100.8	0.000101092	1.53E-05
101	0.000101197	1.50E-05
101.2	0.000101248	1.52E-05
101.4	0.000101189	1.58E-05
101.6	0.000100799	1.61E-05
101.8	0.000100587	1.58E-05
102	0.000101098	1.57E-05
102.2	0.000101944	1.53E-05
102.4	0.000102145	1.46E-05
102.6	0.000101933	1.44E-05
102.8	0.000101581	1.43E-05
103	0.000101136	1.42E-05
103.2	0.000100941	1.38E-05
103.4	0.000100836	1.35E-05
103.6	0.000100829	1.39E-05
103.8	0.000100831	1.49E-05
104	0.000100706	0.000015537
104.2	0.000100644	1.57E-05
104.4	0.000100989	0.000015374
104.6	0.000101754	1.49E-05
104.8	0.000102457	1.43E-05
105	0.000102634	0.000013975
105.2	0.000102734	1.40E-05
105.4	0.000102647	1.41E-05
105.6	0.000102176	1.44E-05
105.8	0.000101379	1.53E-05
106	0.000100819	1.62E-05
106.2	0.000101014	0.000016538
106.4	0.00010137	1.60E-05
106.6	0.000101659	1.53E-05
106.8	0.000101724	0.000014694
107	0.000101633	1.41E-05
107.2	0.000101636	0.000013589
107.4	0.000101654	1.35E-05
107.6	0.000101307	1.33E-05
107.8	0.000101016	1.33E-05
108	0.000101326	1.36E-05
108.2	0.000101873	1.41E-05
108.4	0.00010212	1.45E-05
108.6	0.00010215	1.50E-05
108.8	0.000102185	1.53E-05
109	0.000102201	1.50E-05
109.2	0.000102388	1.43E-05
109.4	0.000102778	1.37E-05
109.6	0.000103127	1.34E-05
109.8	0.000103145	1.36E-05
110	0.000102973	1.39E-05
110.2	0.000102877	1.42E-05
110.4	0.000102998	1.47E-05
110.6	0.000102973	1.52E-05
110.8	0.000102792	1.53E-05
111	0.000102426	1.49E-05
111.2	0.000102196	1.48E-05
111.4	0.00010219	1.51E-05
111.6	0.000101856	1.51E-05
111.8	0.000101442	1.47E-05
112	0.000101419	1.44E-05
112.2	0.000101276	1.44E-05
112.4	0.000101276	1.46E-05
112.6	0.000101632	0.000014917
112.8	0.000101652	0.000015187
113	0.000101861	1.52E-05
113.2	0.000101717	0.000014936
113.4	0.000101301	0.000014724
113.6	0.000101003	1.43E-05
113.8	0.00010075	0.000013849
114	0.000100689	1.36E-05
114.2	0.000101157	1.35E-05
114.4	0.000101716	1.38E-05
114.6	0.000102053	1.38E-05
114.8	0.000102206	0.00001351
115	0.000101982	1.36E-05
115.2	0.00010151	1.41E-05
115.4	0.000101321	1.48E-05
115.6	0.000101601	1.50E-05
115.8	0.000101695	1.49E-05
116	0.000101301	1.48E-05
116.2	0.000101227	1.49E-05
116.4	0.000101464	1.52E-05
116.6	0.000101742	1.58E-05
116.8	0.000101811	1.57E-05
117	0.00010182	0.000014811
117.2	0.000101765	1.41E-05
117.4	0.000101754	1.38E-05
117.6	0.000101972	1.37E-05
117.8	0.000102402	0.000013565
