Position (um),2H Intensity (a.u.),3H Intensity (a.u.),Wavenumber (cm^-1),2H Amplitude (a.u.),2H Phase (deg),3H Amplitude (a.u.),3H Phase (deg)
0,0,0,22631.83594,6.378994922E-05,-73.07208547,6.753530098E-05,148.1117565
0,0,0,22632.59888,6.911810882E-05,-67.87979927,5.834167471E-05,157.7695317
0,0,0,22633.36182,7.554849339E-05,-59.73136601,4.653132587E-05,164.7823987
0,0,0,22634.12476,8.056907842E-05,-49.16986136,3.38314199E-05,163.31032
0,0,0,22634.8877,0.000082795,-37.39594266,2.73801136E-05,143.2826814
0,0,0,22635.65063,8.214756136E-05,-25.37100001,0.000035482,124.0418956
0,0,0,22636.41357,7.932732361E-05,-13.55528116,0.000050791,125.060072
0,0,0,22637.17651,7.50804212E-05,-1.903838023,0.000064944,136.0074412
0,0,0,22637.93945,6.966532369E-05,9.927766482,7.433962596E-05,150.3311624
0,0,0,22638.70239,6.283370432E-05,22.22506896,7.799793797E-05,165.0537346
0,0,0,22639.46533,5.425177654E-05,34.92415319,7.703525494E-05,178.3481446
0,0,0,22640.22827,0.000043946,47.50378264,7.432953575E-05,-170.8251481
0,0,0,22640.99121,3.244113125E-05,58.86062211,0.000073323,-161.8711692
0,0,0,22641.75415,2.059886216E-05,66.34297418,7.566986549E-05,-152.1716406
0,0,0,22642.51709,9.782814355E-06,57.44366491,0.00007985,-139.1794721
0,0,0,22643.28003,0.000007936,-12.92985424,8.267057737E-05,-122.3003933
0,0,0,22644.04297,1.774258204E-05,-30.93456217,8.144966749E-05,-102.2506852
0,0,0,22644.80591,2.896605408E-05,-23.00009937,0.000074937,-79.99250538
0,0,0,22645.56885,3.959611921E-05,-8.361625509,6.331160184E-05,-56.35848171
0,0,0,22646.33179,4.81051958E-05,9.846059768,4.784371907E-05,-32.07090423
0,0,0,22647.09473,5.279340788E-05,30.54614836,3.046028318E-05,-7.953691835
0,0,0,22647.85767,5.220192469E-05,53.1490212,1.330641473E-05,13.93009522
0,0,0,22648.62061,4.557155732E-05,77.29595906,2.106088672E-06,-106.0645731
0,0,0,22649.38354,3.314807531E-05,102.8828509,1.344750706E-05,-111.2223774
0,0,0,22650.14648,1.626570898E-05,130.8308275,2.122155977E-05,-94.09723558
0,0,0,22650.90942,3.116320146E-06,-47.44007674,0.000026034,-79.73569771
0,0,0,22651.67236,2.151946033E-05,-2.108889594,2.98524213E-05,-68.82996193
0,0,0,22652.4353,3.668065287E-05,27.00709442,3.467721959E-05,-58.85521193
0,0,0,22653.19824,4.604246807E-05,55.85702302,4.080891327E-05,-46.45451976
0,0,0,22653.96118,0.000048096,85.18770532,4.663358317E-05,-30.57174592
0,0,0,22654.72412,4.253038375E-05,115.6048569,4.992279501E-05,-12.11624681
0,0,0,22655.48706,0.000030368,148.9028152,4.895105E-05,7.437607938
0,0,0,22656.25,1.442084934E-05,-163.941645,4.306689534E-05,26.32503332
0,0,0,22657.01294,1.094388688E-05,-36.5538832,3.303248693E-05,41.50492217
0,0,0,22657.77588,2.716919637E-05,21.6546117,2.17208849E-05,44.75958124
0,0,0,22658.53882,0.000041638,55.54331017,1.676665266E-05,21.55284632
0,0,0,22659.30176,5.078670157E-05,84.8105178,2.323943952E-05,5.825362553
0,0,0,22660.0647,5.354318844E-05,111.6143971,3.168673541E-05,12.60528116
0,0,0,22660.82764,5.026457807E-05,135.8397412,3.666553207E-05,26.46712765
0,0,0,22661.59058,4.266166531E-05,156.2217612,3.709687585E-05,40.90866632
0,0,0,22662.35352,3.370119662E-05,170.255689,3.405530256E-05,52.53099185
0,0,0,22663.11646,2.71561643E-05,175.9135274,3.007905968E-05,59.17076783
0,0,0,22663.87939,2.517867001E-05,178.6899094,2.771720706E-05,62.25742596
0,0,0,22664.64233,2.529573924E-05,-171.6890763,2.690223015E-05,67.67761033
0,0,0,22665.40527,0.000023623,-153.9713126,2.480507815E-05,79.05784675
0,0,0,22666.16821,1.838953164E-05,-130.3218502,1.871844861E-05,95.99903645
0,0,0,22666.93115,9.907303377E-06,-99.04830566,7.66807528E-06,120.5490077
0,0,0,22667.69409,2.704134072E-06,22.62408711,7.956315001E-06,-56.97688658
0,0,0,22668.45703,1.161185924E-05,105.9310535,2.565364036E-05,-29.15852471
0,0,0,22669.21997,1.963938053E-05,138.1356607,4.306673485E-05,-6.146414186
0,0,0,22669.98291,2.390042742E-05,166.6749093,5.741839903E-05,15.92155294
0,0,0,22670.74585,2.353557458E-05,-166.2790403,6.655920292E-05,36.95620964
0,0,0,22671.50879,1.8730581E-05,-141.3320836,6.947616777E-05,56.31657553
0,0,0,22672.27173,1.076354068E-05,-123.4984079,6.671573119E-05,72.87477783
0,0,0,22673.03467,4.229438313E-06,-163.7579808,6.070468005E-05,84.97298367
0,0,0,22673.79761,1.056528055E-05,159.7554744,5.573457089E-05,91.42980767
0,0,0,22674.56055,1.733160619E-05,179.0729727,5.618511705E-05,94.87567312
0,0,0,22675.32349,2.043594687E-05,-153.5547607,6.254167899E-05,101.5930459
0,0,0,22676.08643,1.90660912E-05,-121.2733291,7.120582559E-05,114.4914695
0,0,0,22676.84937,1.391343364E-05,-78.75891303,7.842656977E-05,132.5719116
0,0,0,22677.6123,9.703540748E-06,-2.621245041,8.214110663E-05,154.2973839
0,0,0,22678.37524,1.617153467E-05,76.61091804,8.18796525E-05,178.6459952
0,0,0,22679.13818,2.770277567E-05,120.9020849,7.828584978E-05,-155.0327177
0,0,0,22679.90112,3.871653472E-05,154.8518567,0.000072582,-127.3403464
0,0,0,22680.66406,4.698445656E-05,-174.3801958,6.6015392E-05,-99.12751734
0,0,0,22681.427,5.131688978E-05,-144.7241785,5.942416138E-05,-71.65867653
0,0,0,22682.18994,5.129232415E-05,-115.228567,5.316094979E-05,-46.52176859
0,0,0,22682.95288,4.720007251E-05,-85.1430604,4.74569365E-05,-25.29537467
0,0,0,22683.71582,3.995927476E-05,-53.49804635,4.287940702E-05,-8.973779519
0,0,0,22684.47876,3.102314078E-05,-18.5972589,0.000040219,2.997355052
0,0,0,22685.2417,2.234352094E-05,22.82890568,3.951962319E-05,13.07469742
0,0,0,22686.00464,1.636243369E-05,75.03159383,3.938072519E-05,23.58328488
0,0,0,22686.76758,1.469558063E-05,133.0493233,3.7769456E-05,34.47246282
0,0,0,22687.53052,1.533030071E-05,-177.144687,3.353150727E-05,42.98511717
0,0,0,22688.29346,1.523169476E-05,-136.3446604,2.796437082E-05,43.17365268
0,0,0,22689.0564,1.3293764E-05,-99.64118458,2.66861752E-05,30.49172956
0,0,0,22689.81934,9.882328922E-06,-63.02016891,3.48330933E-05,21.15186415
0,0,0,22690.58228,6.181776093E-06,-21.8706087,4.824019683E-05,26.0434699
0,0,0,22691.34521,3.681539304E-06,27.33081745,6.102356939E-05,38.9983632
0,0,0,22692.10815,2.959274384E-06,58.25498018,6.954269444E-05,55.14641882
0,0,0,22692.87109,5.018334782E-06,52.83350404,7.199924098E-05,71.89863109
0,0,0,22693.63403,1.166690817E-05,65.09879107,0.000068395,87.34985307
0,0,0,22694.39697,2.217782376E-05,88.30843355,6.066381494E-05,99.48097631
0,0,0,22695.15991,3.524786917E-05,114.3449397,5.255090255E-05,106.365275
0,0,0,22695.92285,4.909169088E-05,141.197878,4.819480321E-05,108.7680942
0,0,0,22696.68579,6.162210196E-05,168.2803898,4.845337212E-05,112.2235645
0,0,0,22697.44873,7.081074354E-05,-164.6301568,0.000049682,120.9199674
0,0,0,22698.21167,7.507540901E-05,-137.6534422,4.773752724E-05,134.0651746
0,0,0,22698.97461,7.359935957E-05,-110.8907304,0.000040722,148.80297
0,0,0,22699.73755,6.651105959E-05,-84.47004697,2.928114755E-05,160.4832293
0,0,0,22700.50049,5.488266521E-05,-58.60149574,1.73347119E-05,155.3056597
0,0,0,22701.26343,4.054459217E-05,-33.70454218,1.636981167E-05,119.0648066
0,0,0,22702.02637,2.575767658E-05,-10.82599181,2.654219583E-05,113.4601846
0,0,0,22702.78931,1.284869504E-05,6.356315033,3.579974582E-05,128.750385
0,0,0,22703.55225,4.329743192E-06,-4.725524034,4.050325155E-05,150.7328232
0,0,0,22704.31519,3.810788584E-06,-59.9631842,4.021138088E-05,176.0660791
0,0,0,22705.07813,3.552930239E-06,-57.57270812,3.598441981E-05,-155.8312421
0,0,0,22705.84106,3.941774323E-07,-144.3756997,2.98001608E-05,-124.4205874
0,0,0,22706.604,6.157609295E-06,169.8782511,2.398541006E-05,-88.86197341
0,0,0,22707.36694,1.280948489E-05,-171.3909563,2.040916459E-05,-50.29696318
0,0,0,22708.12988,1.85274191E-05,-152.6827449,1.944136366E-05,-13.80180146
0,0,0,22708.89282,2.232222657E-05,-136.2104027,2.000712545E-05,16.6001087
0,0,0,22709.65576,2.420290129E-05,-123.500778,2.084884512E-05,41.94999458
0,0,0,22710.4187,2.530232329E-05,-115.3132004,2.089425998E-05,65.38707231
0,0,0,22711.18164,2.72426377E-05,-109.9349732,1.907383163E-05,89.7189329
0,0,0,22711.94458,3.061288115E-05,-103.4889984,1.457837827E-05,118.1800296
0,0,0,22712.70752,3.431885143E-05,-93.8372381,0.000007802,164.1759405
0,0,0,22713.47046,0.000036681,-81.73459796,7.413310141E-06,-83.75550866
0,0,0,22714.2334,3.661329357E-05,-69.15713914,1.770620384E-05,-30.04848713
0,0,0,22714.99634,3.41783369E-05,-58.44238493,2.852141885E-05,1.165448277
0,0,0,22715.75928,3.076962197E-05,-51.95710347,3.68837027E-05,27.86514789
0,0,0,22716.52222,2.870776061E-05,-50.18481594,4.112638368E-05,52.60970125
0,0,0,22717.28516,2.937873713E-05,-48.75823671,4.055837104E-05,75.80758806
0,0,0,22718.0481,3.141241252E-05,-42.51427492,3.558547129E-05,97.17857388
0,0,0,22718.81104,3.209831411E-05,-31.00987419,2.760431427E-05,115.9320916
0,0,0,22719.57397,2.943952369E-05,-16.26829434,1.859117863E-05,130.6999089
0,0,0,22720.33691,2.26868037E-05,-0.7076752942,1.034560985E-05,139.8072055
0,0,0,22721.09985,1.228712064E-05,10.26232142,3.390373174E-06,142.239534
0,0,0,22721.86279,3.986595253E-06,-67.6297602,3.702598953E-06,-27.04541538
0,0,0,22722.62573,1.666283958E-05,-100.984877,1.282594997E-05,-20.41396853
0,0,0,22723.38867,0.000030709,-87.5249749,2.443844177E-05,-7.354458444
0,0,0,22724.15161,4.316687278E-05,-70.76850599,3.736605794E-05,9.054206099
0,0,0,22724.91455,5.30643646E-05,-53.62198587,4.964950865E-05,27.17700251
0,0,0,22725.67749,5.997155322E-05,-36.73627356,5.933543144E-05,45.95234929
0,0,0,22726.44043,0.00006381,-20.25086545,6.50508196E-05,64.66412113
0,0,0,22727.20337,6.463427467E-05,-4.11812096,6.630236945E-05,82.811867
0,0,0,22727.96631,6.247614414E-05,11.72561709,6.34547407E-05,100.0795198
0,0,0,22728.72925,5.735030123E-05,27.18573982,5.741049823E-05,116.372932
0,0,0,22729.49219,0.000049426,41.78096938,4.913881936E-05,131.8580995
0,0,0,22730.25513,3.929516271E-05,54.19763175,3.932412094E-05,146.8814261
0,0,0,22731.01807,2.833874605E-05,61.07091855,2.838354366E-05,161.6576173
0,0,0,22731.78101,1.954193434E-05,54.57231726,1.683592573E-05,175.4688677
0,0,0,22732.54395,1.785122198E-05,33.68939992,5.773146624E-06,-179.5377045
0,0,0,22733.30688,2.256348268E-05,24.6449135,4.235116631E-06,57.50139506
0,0,0,22734.06982,2.764215205E-05,29.85135066,9.908904709E-06,56.47698043
0,0,0,22734.83276,3.018378684E-05,40.62019602,1.149873831E-05,58.90012303
0,0,0,22735.5957,2.960541274E-05,52.46709708,1.179523767E-05,41.22885862
0,0,0,22736.35864,2.647538269E-05,62.68963969,1.939953102E-05,20.8822983
0,0,0,22737.12158,2.206836926E-05,68.78642254,3.469964945E-05,24.95005386
0,0,0,22737.88452,1.801020093E-05,68.40504671,5.270156559E-05,40.69579127
0,0,0,22738.64746,1.567624552E-05,61.63049595,6.918633936E-05,61.09554597
0,0,0,22739.4104,1.536339604E-05,52.84460337,8.054292084E-05,83.8056988
0,0,0,22740.17334,1.653754215E-05,45.90830753,8.40951805E-05,107.9822817
0,0,0,22740.93628,1.898981995E-05,42.03479849,7.857621696E-05,133.4481468
0,0,0,22741.69922,2.275214303E-05,42.47619544,6.44212781E-05,160.7047719
0,0,0,22742.46216,2.73531386E-05,47.90946924,4.388137086E-05,-167.8645866
0,0,0,22743.2251,3.180915417E-05,57.52302145,2.208464652E-05,-119.1463758
0,0,0,22743.98804,3.511744781E-05,69.81611641,1.876929981E-05,-17.12591611
0,0,0,22744.75098,3.6674771E-05,83.31356462,3.666379567E-05,37.95837694
0,0,0,22745.51392,3.649570549E-05,96.76783299,5.287785455E-05,69.19251313
0,0,0,22746.27686,3.522569603E-05,109.3114872,6.310811663E-05,94.58428112
0,0,0,22747.03979,3.388134139E-05,120.8990393,6.698394169E-05,117.2824468
0,0,0,22747.80273,3.327688762E-05,132.7926792,6.554563306E-05,138.2503184
0,0,0,22748.56567,3.346476185E-05,147.0843773,6.044084377E-05,158.1588333
0,0,0,22749.32861,3.380640038E-05,165.3244127,5.325236541E-05,177.9520207
0,0,0,22750.09155,3.35975996E-05,-172.0552276,4.510709042E-05,-160.8987964
0,0,0,22750.85449,3.254811265E-05,-145.354069,3.681050063E-05,-136.2610816
0,0,0,22751.61743,0.000030802,-115.3089876,0.000029465,-105.3245488
0,0,0,22752.38037,2.861428082E-05,-83.15063518,2.498163284E-05,-66.38613686
0,0,0,22753.14331,2.595780623E-05,-50.58163833,2.485886052E-05,-24.8014692
0,0,0,22753.90625,2.240666857E-05,-19.45407426,2.771693794E-05,10.29509371
0,0,0,22754.66919,1.743227175E-05,8.166001184,3.083277807E-05,37.08018578
0,0,0,22755.43213,1.095189677E-05,27.1849805,0.000032694,57.48116659
0,0,0,22756.19507,5.231717592E-06,5.131859477,3.313368607E-05,73.15336146
0,0,0,22756.95801,9.84890652E-06,-38.68184789,3.259748284E-05,85.49796306
0,0,0,22757.72095,1.84160863E-05,-28.53418007,3.133283541E-05,96.03015221
0,0,0,22758.48389,2.607522828E-05,-9.463787043,2.896776002E-05,105.8588549
0,0,0,22759.24683,3.147223896E-05,10.86490376,0.000024821,114.6506258
0,0,0,22760.00977,3.395663362E-05,30.55394859,1.870024789E-05,119.0391393
0,0,0,22760.77271,3.345490783E-05,48.63143253,1.230166164E-05,106.6944236
0,0,0,22761.53564,3.040942634E-05,64.16636479,1.249446818E-05,67.60089097
0,0,0,22762.29858,2.564913158E-05,75.78530362,2.102579978E-05,52.86838943
0,0,0,22763.06152,2.0327436E-05,80.87798457,3.142951165E-05,56.81459131
0,0,0,22763.82446,1.625456374E-05,75.01673171,4.122653764E-05,66.13175184
0,0,0,22764.5874,1.619018138E-05,59.82994649,4.972532239E-05,77.1338013
0,0,0,22765.35034,2.092022472E-05,51.94816905,5.67614323E-05,88.89576634
0,0,0,22766.11328,2.794968176E-05,56.58693835,6.213224087E-05,101.3731019
0,0,0,22766.87622,3.475742172E-05,69.07896849,6.531049559E-05,114.7046033
0,0,0,22767.63916,3.937953619E-05,86.18185866,6.553713064E-05,128.882404
0,0,0,22768.4021,4.022111591E-05,106.3822463,0.000062192,143.6624308
0,0,0,22769.16504,3.621643997E-05,129.1691095,5.517144522E-05,158.6033243
0,0,0,22769.92798,2.710977866E-05,155.2610144,0.000045045,173.1269978
0,0,0,22770.69092,1.388236483E-05,-168.544283,3.29007771E-05,-173.4620645
0,0,0,22771.45386,7.326052144E-06,-42.23589169,1.992985121E-05,-162.2214993
0,0,0,22772.2168,2.305528483E-05,20.89754033,0.000006995,-159.1557013
0,0,0,22772.97974,3.902588129E-05,52.11252395,6.458342351E-06,61.58073926
0,0,0,22773.74268,5.120953344E-05,79.56980861,1.953224153E-05,63.54642994
0,0,0,22774.50562,5.767117787E-05,105.8979969,3.28247703E-05,74.79189422
0,0,0,22775.26855,0.000057523,131.6244447,4.526814996E-05,88.48551109
0,0,0,22776.03149,5.100952908E-05,156.7648803,5.512213589E-05,103.4229746
0,0,0,22776.79443,3.944762875E-05,-179.0264181,6.051778072E-05,118.4744227
0,0,0,22777.55737,2.498017955E-05,-156.9948329,6.03602993E-05,132.0249269
0,0,0,22778.32031,1.032144446E-05,-144.4931724,5.544657465E-05,141.433956
0,0,0,22779.08325,4.976197984E-06,125.283866,4.989372298E-05,143.1212058
0,0,0,22779.84619,1.342823427E-05,117.0882285,5.106763005E-05,138.1445024
0,0,0,22780.60913,1.828388011E-05,132.7234772,6.215006397E-05,137.3931095
0,0,0,22781.37207,1.912854581E-05,147.6774158,7.760540969E-05,145.8434776
0,0,0,22782.13501,1.758770834E-05,156.8956745,9.058739624E-05,160.4872301
0,0,0,22782.89795,1.649652784E-05,158.4501301,9.65994637E-05,178.2766356
0,0,0,22783.66089,1.79692057E-05,159.8702431,9.35098455E-05,-162.7035675
0,0,0,22784.42383,2.098116731E-05,170.1394066,8.133909324E-05,-143.9810177
0,0,0,22785.18677,2.341192421E-05,-171.0308891,0.000062101,-127.7227667
0,0,0,22785.94971,2.427336865E-05,-146.1758547,0.000039952,-119.5557977
0,0,0,22786.71265,0.000023818,-116.7100732,2.417224013E-05,-137.5237813
0,0,0,22787.47559,2.307964886E-05,-83.77617694,2.953123695E-05,-168.6013564
0,0,0,22788.23853,2.318035135E-05,-49.69129396,4.399126971E-05,-168.9380235
0,0,0,22789.00146,2.462174126E-05,-17.72424653,5.560011861E-05,-157.8027269
0,0,0,22789.7644,0.000027209,10.28502766,6.246793969E-05,-144.2409075
0,0,0,22790.52734,3.047293476E-05,34.90040317,6.56983291E-05,-130.8393215
0,0,0,22791.29028,3.377709924E-05,57.86481209,6.727710105E-05,-117.9571682
0,0,0,22792.05322,3.615875138E-05,80.82020573,6.863880805E-05,-104.6575648
0,0,0,22792.81616,3.638838379E-05,104.8869725,6.980638552E-05,-89.61708707
0,0,0,22793.5791,3.334129567E-05,130.9883995,6.97026884E-05,-72.05498299
0,0,0,22794.34204,2.651259878E-05,160.9312903,6.716172511E-05,-51.92327984
0,0,0,22795.10498,0.000016807,-158.137835,6.167982304E-05,-29.57366685
0,0,0,22795.86792,1.076864292E-05,-75.56321017,0.000053588,-5.476920326
0,0,0,22796.63086,1.968438732E-05,0.5191057858,4.382486093E-05,19.82831936
0,0,0,22797.3938,3.240665895E-05,39.89500581,0.000033551,45.56906388
0,0,0,22798.15674,0.000042556,70.35646582,2.379817954E-05,70.25311048
0,0,0,22798.91968,4.780245498E-05,97.64758715,1.533790627E-05,90.27047136
0,0,0,22799.68262,4.720718375E-05,122.9408877,9.1221817E-06,95.42342374
0,0,0,22800.44556,4.109351698E-05,146.0121492,7.632312267E-06,75.68899943
0,0,0,22801.2085,3.102522876E-05,165.2166495,1.090458545E-05,69.84616433
0,0,0,22801.97144,1.983823792E-05,175.1356969,1.518023275E-05,81.56244464
0,0,0,22802.73438,1.247554606E-05,161.75614,1.895783164E-05,98.25011002
0,0,0,22803.49731,1.338915072E-05,140.5056088,2.174393291E-05,115.7616422
0,0,0,22804.26025,1.608367039E-05,142.7366568,0.000023232,132.8290184
0,0,0,22805.02319,0.000015485,153.4561811,2.314259189E-05,148.8438996
0,0,0,22805.78613,1.154713362E-05,158.5389887,2.128221008E-05,162.8817034
0,0,0,22806.54907,8.432530127E-06,135.7007256,1.779760643E-05,172.6639514
0,0,0,22807.31201,0.000012581,113.2241226,1.372472048E-05,172.6680885
0,0,0,22808.07495,1.895646313E-05,122.1345497,1.185893046E-05,156.8280817
0,0,0,22808.83789,2.278322526E-05,142.586984,1.44646115E-05,141.3919067
0,0,0,22809.60083,2.233867154E-05,168.6058328,1.892482672E-05,139.3037805
0,0,0,22810.36377,1.756833363E-05,-158.7693197,2.253666642E-05,142.1374544
0,0,0,22811.12671,1.070081073E-05,-106.6763117,0.00002525,142.3810203
0,0,0,22811.88965,1.07137254E-05,-16.17361279,3.006476227E-05,138.2476381
0,0,0,22812.65259,1.95114868E-05,38.83475777,4.09175223E-05,136.5663893
0,0,0,22813.41553,2.817386329E-05,72.51234184,5.828133645E-05,142.8155438
0,0,0,22814.17847,3.359082128E-05,99.84205957,7.956979188E-05,155.5871776
0,0,0,22814.94141,3.480367354E-05,123.6892968,0.0001013892,172.2220964
0,0,0,22815.70435,3.214526887E-05,144.0963872,0.000120384,-169.0332569
0,0,0,22816.46729,2.707219493E-05,159.719526,0.0001336324,-149.2218812
0,0,0,22817.23022,2.190165296E-05,168.5202089,0.0001390083,-129.0288835
0,0,0,22817.99316,1.892407384E-05,171.4132795,0.0001354761,-109.0121323
0,0,0,22818.7561,1.838068887E-05,176.0899198,0.0001232583,-89.78852846
0,0,0,22819.51904,1.829737966E-05,-171.7130171,0.0001038813,-72.29922256
0,0,0,22820.28198,1.714968342E-05,-152.5390784,8.021661794E-05,-58.40142197
0,0,0,22821.04492,1.492525241E-05,-128.0695628,5.692253758E-05,-52.3086183
0,0,0,22821.80786,1.26433975E-05,-99.87031095,4.193783929E-05,-60.89710735
0,0,0,22822.5708,0.000011571,-71.82908346,4.290757792E-05,-75.89451327
0,0,0,22823.33374,0.000012632,-49.8340384,5.291985103E-05,-77.35789776
0,0,0,22824.09668,1.654370793E-05,-33.60906248,6.145448668E-05,-68.42335306
0,0,0,22824.85962,2.359650524E-05,-17.66852386,6.422066085E-05,-55.46324024
0,0,0,22825.62256,3.304661949E-05,0.2670013074,6.048611793E-05,-41.98087288
0,0,0,22826.3855,4.331854023E-05,19.64656178,5.156759478E-05,-30.81251253
0,0,0,22827.14844,5.254171614E-05,39.49429648,4.06377769E-05,-25.88091322
0,0,0,22827.91138,5.907060639E-05,58.99704584,3.29817409E-05,-31.4776959
0,0,0,22828.67432,6.193947778E-05,77.45875461,3.32286205E-05,-41.45133417
0,0,0,22829.43726,6.115429153E-05,94.24106635,3.847188126E-05,-42.52915679
0,0,0,22830.2002,5.768029694E-05,108.8681989,4.261794192E-05,-35.2627185
0,0,0,22830.96313,5.297142506E-05,121.3972312,4.25362606E-05,-24.92381808
0,0,0,22831.72607,4.803920849E-05,132.8606758,3.801227249E-05,-16.04729355
0,0,0,22832.48901,4.262048772E-05,145.060786,3.140223106E-05,-13.85736045
0,0,0,22833.25195,3.536454337E-05,159.6305494,2.780478239E-05,-22.31904748
0,0,0,22834.01489,2.497533143E-05,177.9002985,3.132441668E-05,-31.45220017
0,0,0,22834.77783,0.000011366,-154.160826,0.000038824,-29.85369131
0,0,0,22835.54077,6.654397005E-06,-6.79841134,4.536350299E-05,-20.61391666
0,0,0,22836.30371,2.24934801E-05,36.59195161,0.000048599,-8.507805244
0,0,0,22837.06665,3.661414595E-05,59.9062342,4.842663242E-05,3.550577127
0,0,0,22837.82959,4.600963459E-05,80.12402959,4.628114749E-05,13.954298
0,0,0,22838.59253,4.921039295E-05,97.70952557,4.418367508E-05,22.71246183
0,0,0,22839.35547,4.653256098E-05,111.0510746,4.324729931E-05,31.8909519
0,0,0,22840.11841,4.085725759E-05,116.9424121,4.270235553E-05,44.10702174
0,0,0,22840.88135,3.793191747E-05,113.6342019,4.072025627E-05,60.49693589
0,0,0,22841.64429,4.207424378E-05,109.5591339,3.592311923E-05,80.89382581
0,0,0,22842.40723,4.995723251E-05,113.7222899,2.810831782E-05,104.9906702
0,0,0,22843.17017,5.551376083E-05,124.4284766,0.000018201,133.3827899
0,0,0,22843.93311,5.506067785E-05,137.4862169,7.895268831E-06,171.6864366
0,0,0,22844.69604,4.789130106E-05,148.837751,2.953376865E-06,-44.49260105
0,0,0,22845.45898,3.675058057E-05,152.0597475,9.425872337E-06,28.67174023
0,0,0,22846.22192,3.00108254E-05,137.9204247,1.47254794E-05,74.67028915
0,0,0,22846.98486,3.673643304E-05,122.2704603,1.97552182E-05,120.8007963
0,0,0,22847.7478,4.995160122E-05,124.6899642,2.603984921E-05,164.8065124
0,0,0,22848.51074,6.036670145E-05,136.9033855,0.000033442,-156.1675608
0,0,0,22849.27368,0.000063879,152.4831397,4.028040029E-05,-122.1281671
0,0,0,22850.03662,5.952037624E-05,168.2317663,4.453741596E-05,-92.05076786
0,0,0,22850.79956,4.866264929E-05,-178.756412,4.473263364E-05,-65.29376649
0,0,0,22851.5625,3.499053436E-05,-173.7785862,4.03888286E-05,-42.06152726
0,0,0,22852.32544,2.55268681E-05,173.7559862,3.230633289E-05,-24.07143531
0,0,0,22853.08838,2.75114675E-05,154.2738781,0.000022977,-16.63853521
0,0,0,22853.85132,0.000035357,151.3969896,1.764368266E-05,-28.23977564
0,0,0,22854.61426,4.162549238E-05,158.5526972,2.036223839E-05,-41.2799689
0,0,0,22855.3772,4.443532602E-05,168.7385558,2.547885661E-05,-36.75950787
0,0,0,22856.14014,0.000044461,179.5562096,2.752358481E-05,-23.20088716
0,0,0,22856.90308,4.283376318E-05,-168.7955994,2.453056904E-05,-7.013269128
0,0,0,22857.66602,3.982982424E-05,-154.4978904,1.644151663E-05,6.936226701
0,0,0,22858.42896,3.481253501E-05,-134.8781309,5.581870363E-06,-11.28238577
0,0,0,22859.19189,2.76895615E-05,-105.4879683,1.254762743E-05,-95.48901616
0,0,0,22859.95483,0.000021825,-57.26475187,2.714269202E-05,-87.0337825
0,0,0,22860.71777,2.5336575E-05,3.054217362,3.984332252E-05,-70.77082714
0,0,0,22861.48071,3.734714429E-05,46.22970869,4.843386593E-05,-53.82577656
0,0,0,22862.24365,0.000050137,76.11626491,5.177111375E-05,-38.18509655
0,0,0,22863.00659,5.921362577E-05,99.59370946,5.005082799E-05,-25.63940861
0,0,0,22863.76953,6.277045644E-05,118.5049813,4.528316284E-05,-18.62630424
0,0,0,22864.53247,6.143963859E-05,132.4936995,4.156951714E-05,-19.08811951
0,0,0,22865.29541,5.834882265E-05,140.7031927,0.000043187,-23.36450246
0,0,0,22866.05835,5.780414857E-05,144.4383395,4.987517615E-05,-23.59662343
0,0,0,22866.82129,6.142581293E-05,148.5153034,5.752835288E-05,-18.20566921
0,0,0,22867.58423,6.608791288E-05,156.373853,6.288314028E-05,-10.08072814
0,0,0,22868.34717,6.720160511E-05,167.2507042,6.517924973E-05,-2.077500651
0,0,0,22869.11011,6.210368252E-05,178.2132803,6.600790277E-05,4.136798457
0,0,0,22869.87305,5.161728409E-05,-175.4459921,6.80757741E-05,8.918319541
0,0,0,22870.63599,4.197920768E-05,178.8496685,0.00007269,14.66365399
0,0,0,22871.39893,4.450518497E-05,164.0185292,7.812420832E-05,23.46587538
0,0,0,22872.16187,5.950843444E-05,161.0113868,8.092546899E-05,35.40872157
0,0,0,22872.9248,0.000076376,170.2041477,7.819405704E-05,49.2000357
0,0,0,22873.68774,8.81137509E-05,-175.2106682,0.000068939,62.843512
0,0,0,22874.45068,0.000091861,-158.9300279,5.472153088E-05,73.14948887
0,0,0,22875.21362,8.766906281E-05,-143.1063262,4.037750316E-05,74.24727168
0,0,0,22875.97656,7.795648464E-05,-129.4997373,3.417672177E-05,62.66047214
0,0,0,22876.7395,6.680614199E-05,-119.5602758,3.844046031E-05,55.65833465
0,0,0,22877.50244,5.833349464E-05,-113.0386344,4.374254292E-05,62.71409407
0,0,0,22878.26538,5.380482563E-05,-106.3979946,4.282072138E-05,77.53299529
0,0,0,22879.02832,5.050523772E-05,-95.52980382,0.000033446,95.03387207
0,0,0,22879.79126,4.481655123E-05,-79.1329668,1.664813687E-05,108.5597079
0,0,0,22880.5542,3.515963837E-05,-57.08928206,7.324271177E-06,2.95743685
0,0,0,22881.31714,2.25665004E-05,-26.42510028,2.907863831E-05,-2.42903079
0,0,0,22882.08008,1.166813657E-05,32.18126399,4.885557329E-05,16.70235357
0,0,0,22882.84302,1.39529265E-05,118.5751453,0.000062716,37.66133267
